synthetic_id,herb_name,quality_level,collection_date,timestamp,authenticity_score,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,temperature_c,humidity_percent,ph_value,tds_ppm,uv_intensity,moisture_percent,color_r,color_g,color_b,color_intensity,electrode_sum,electrode_ratio,conductivity,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,generation_method,quality_factor,processing_timestamp
SYN-0071,Turmeric_Organic,high,2025-04-07,2025-04-07T00:00:00,98.0,1.556,1.241,1.8,2.114,1.954,24.6,63.9,6.8,815.2,1.43,26.4,251,166,86,167.7,8.67,1.26,1.227,23,54,77,22,13,36,3.984304980573801,10.467871693934972,5.962364904201192,3.8061755155142514,5.6021665227907524,advanced_synthetic,0.933,2025-09-26T05:40:23.372870
SYN-0072,Honey_Wild,high,2025-08-22,2025-08-22T00:00:00,98.0,0.401,0.265,0.335,0.572,0.693,28.5,71.0,5.53,219.4,3.34,21.6,198,178,86,154.0,2.27,1.73,4.557,90,18,20,20,16,23,1.2485088897347967,2.5552185881804523,0.6104060566627567,0.7684456014726889,0.5469425587887375,advanced_synthetic,1.008,2025-09-26T05:40:23.373047
SYN-0073,Tulsi_Premium,medium,2025-06-25,2025-06-25T00:00:00,96.6,1.193,0.723,1.344,1.874,1.64,36.4,75.4,4.98,451.0,4.26,16.2,106,100,101,102.3,6.77,1.37,2.217,41,29,66,22,17,50,8.77221825310421,6.178858349385109,8.925631093604293,4.801446748304476,4.566226267323036,advanced_synthetic,0.868,2025-09-26T05:40:23.373118
SYN-0074,Ginger_Fresh,low,2025-06-24,2025-06-24T00:00:00,83.8,0.946,0.686,1.096,1.306,1.242,30.3,82.3,8.05,444.3,0.43,19.7,190,116,152,152.7,5.28,1.31,2.251,19,7,48,17,2,15,1.565603636089112,4.4287057353247485,2.3985526835938176,2.284649246859319,8.330817033948925,advanced_synthetic,0.634,2025-09-26T05:40:23.373188
SYN-0075,Tulsi_Premium,high,2025-05-06,2025-05-06T00:00:00,98.0,1.371,0.868,1.513,2.124,1.835,24.8,55.2,6.52,1093.4,1.83,9.6,83,125,104,104.0,7.71,1.34,0.915,39,28,72,21,11,55,10.498857351810573,9.358637379670686,14.16240893823354,5.681147422467838,3.2992485775851828,advanced_synthetic,0.985,2025-09-26T05:40:23.373256
SYN-0076,Honey_Wild,medium,2025-06-29,2025-06-29T00:00:00,94.8,0.347,0.251,0.328,0.515,0.628,28.9,73.9,5.83,1089.0,0.35,21.9,191,155,112,152.7,2.07,1.81,0.918,82,14,18,18,13,22,0.8630481691801966,2.179176975175847,0.48874586725163893,0.6432361552248342,0.354874328352465,advanced_synthetic,0.903,2025-09-26T05:40:23.373321
SYN-0077,Tulsi_Premium,high,2025-03-13,2025-03-13T00:00:00,98.0,1.504,0.852,1.611,2.185,1.951,24.6,53.2,7.11,442.5,1.83,9.1,96,127,87,103.3,8.1,1.3,2.26,36,28,75,17,11,51,10.082255919233694,10.755807535551957,12.328156835328326,6.373705598151454,3.310763752134428,advanced_synthetic,1.03,2025-09-26T05:40:23.373387
SYN-0078,Ginger_Fresh,medium,2025-05-20,2025-05-20T00:00:00,98.0,1.205,0.959,1.442,1.654,1.601,24.1,54.3,6.63,1286.0,2.73,10.1,165,199,160,174.7,6.86,1.33,0.778,28,21,72,30,12,22,2.292687893963805,5.395747326257273,4.430032954497824,2.5553424250586665,13.200954434240511,advanced_synthetic,0.818,2025-09-26T05:40:23.373450
SYN-0079,Turmeric_Organic,low,2025-04-14,2025-04-14T00:00:00,77.8,1.068,0.902,1.27,1.494,1.381,25.7,66.7,4.88,432.7,0.84,21.7,203,200,82,161.7,6.12,1.29,2.311,19,40,59,20,18,26,2.3365891799256273,7.179107087853448,4.22008532191615,2.4149928517563444,5.758635893437235,advanced_synthetic,0.655,2025-09-26T05:40:23.373517
SYN-0080,Tulsi_Premium,low,2025-03-27,2025-03-27T00:00:00,86.8,0.889,0.538,1.009,1.338,1.156,28.2,49.6,6.5,172.7,1.16,22.5,111,170,114,131.7,4.93,1.3,5.789,27,17,43,10,5,34,6.030214144436292,4.791858049274123,8.872531541644138,2.92675265641984,2.0886973084817577,advanced_synthetic,0.626,2025-09-26T05:40:23.373579
SYN-0081,Honey_Wild,low,2025-08-11,2025-08-11T00:00:00,71.5,0.311,0.155,0.249,0.386,0.474,33.7,86.2,8.03,244.9,2.1,13.4,199,187,93,159.7,1.58,1.53,4.083,55,7,5,8,1,7,0.8049998996205749,1.6123716337534226,0.43121531257188295,0.5930015413037393,0.3805206413254035,advanced_synthetic,0.73,2025-09-26T05:40:23.373642
SYN-0082,Ashwagandha_Root,high,2025-05-07,2025-05-07T00:00:00,98.0,2.277,1.92,2.562,2.981,2.76,23.7,57.4,8.06,1096.8,4.61,24.5,165,171,147,161.0,12.5,1.21,0.912,24,66,42,11,18,72,16.817473309859302,11.116625817448288,32.65773875838932,11.989318498233462,22.540841294667306,advanced_synthetic,1.051,2025-09-26T05:40:23.373709
SYN-0083,Turmeric_Organic,medium,2025-05-31,2025-05-31T00:00:00,87.4,1.283,1.006,1.418,1.703,1.579,25.6,60.8,6.02,122.2,3.68,26.1,206,200,97,167.7,6.99,1.23,8.186,19,45,65,22,13,29,2.8498198331027904,9.350164783715496,5.119570944249478,3.2795427215304973,5.015289893424587,advanced_synthetic,0.756,2025-09-26T05:40:23.373776
SYN-0084,Tulsi_Premium,high,2025-05-07,2025-05-07T00:00:00,98.0,1.481,0.855,1.625,2.278,1.975,28.7,46.4,6.83,427.0,2.19,27.3,109,175,102,128.7,8.21,1.33,2.342,38,30,75,22,12,55,9.464668958761507,10.14766151621697,11.585448478628729,5.510835350484748,4.613066436335127,advanced_synthetic,1.045,2025-09-26T05:40:23.373839
SYN-0085,Turmeric_Organic,medium,2025-04-25,2025-04-25T00:00:00,92.5,1.297,1.03,1.545,1.719,1.594,28.2,58.0,4.85,1205.3,5.12,25.4,201,186,98,161.7,7.18,1.23,0.83,24,52,72,24,20,34,3.1114695084960813,10.848692193372193,4.7529399941388775,3.2724354329985257,7.908492790527654,advanced_synthetic,0.775,2025-09-26T05:40:23.373904
SYN-0086,Ginger_Fresh,high,2025-04-22,2025-04-22T00:00:00,98.0,1.38,1.079,1.656,2.011,1.847,25.8,65.2,6.7,1205.8,2.35,21.9,75,103,154,110.7,7.97,1.34,0.829,30,21,85,37,12,26,2.164542770872124,8.142889439122706,5.19296314905599,3.490781163664429,14.484759274202423,advanced_synthetic,0.955,2025-09-26T05:40:23.374003
SYN-0087,Ashwagandha_Root,medium,2025-07-10,2025-07-10T00:00:00,98.0,1.77,1.497,1.966,2.313,2.204,37.5,85.7,7.19,729.8,4.89,23.8,77,187,101,121.7,9.75,1.25,1.37,20,54,38,13,15,59,10.904001424515103,7.6809900114845195,17.852285857929346,10.179676844210192,16.867496803290123,advanced_synthetic,0.821,2025-09-26T05:40:23.374067
SYN-0088,Tulsi_Premium,medium,2025-06-17,2025-06-17T00:00:00,93.7,1.252,0.707,1.369,1.873,1.639,28.6,88.3,6.5,1236.9,2.65,23.6,87,149,121,119.0,6.84,1.31,0.808,37,27,65,17,13,48,8.802414408506161,6.6366141520255315,9.391153505974188,3.441300240496953,3.0912925888362177,advanced_synthetic,0.879,2025-09-26T05:40:23.374136
SYN-0089,Turmeric_Organic,high,2025-08-08,2025-08-08T00:00:00,98.0,1.704,1.356,1.938,2.258,2.102,36.8,71.9,6.35,343.3,1.17,26.8,252,194,82,176.0,9.36,1.23,2.913,26,62,85,27,18,37,2.821610753241238,13.49185997839051,5.942020541639076,4.850179270785528,9.896261102796702,advanced_synthetic,1.022,2025-09-26T05:40:23.374214
SYN-0090,Ginger_Fresh,high,2025-04-25,2025-04-25T00:00:00,98.0,1.36,1.107,1.59,1.884,1.828,27.1,55.3,5.4,1206.7,1.59,15.6,91,135,86,104.0,7.77,1.34,0.829,35,25,87,38,16,32,2.150623942464905,5.974620963886792,4.793817374473866,3.463609140406506,12.459799310785847,advanced_synthetic,0.927,2025-09-26T05:40:23.374298
SYN-0091,Ginger_Fresh,high,2025-05-17,2025-05-17T00:00:00,98.0,1.617,1.262,1.891,2.176,2.066,23.7,55.7,7.18,685.3,4.91,16.7,113,129,176,139.3,9.01,1.28,1.459,34,23,95,38,17,27,2.517260737597203,6.794874162790056,4.518494105401389,3.301035938981573,14.703180835696918,advanced_synthetic,1.079,2025-09-26T05:40:23.374369
SYN-0092,Ginger_Fresh,high,2025-08-22,2025-08-22T00:00:00,98.0,1.484,1.211,1.82,2.143,2.004,30.6,78.3,6.97,775.2,3.96,21.3,96,177,168,147.0,8.66,1.35,1.29,34,22,93,38,14,29,1.943907041116225,7.23255377403614,4.667575006206742,3.5210075925172273,15.829668139956446,advanced_synthetic,1.034,2025-09-26T05:40:23.374436
SYN-0093,Tulsi_Premium,high,2025-03-05,2025-03-05T00:00:00,98.0,1.354,0.753,1.502,2.01,1.793,30.1,68.2,7.36,1046.4,4.49,17.4,70,111,91,90.7,7.41,1.32,0.956,33,28,66,16,12,49,9.245296645536524,9.862437468969608,11.183127034876573,6.482962725265451,5.648022613953528,advanced_synthetic,0.947,2025-09-26T05:40:23.374506
SYN-0094,Honey_Wild,high,2025-03-08,2025-03-08T00:00:00,98.0,0.41,0.257,0.349,0.62,0.627,25.5,66.9,7.91,1035.0,4.55,8.2,206,167,88,153.7,2.26,1.53,0.966,80,8,14,8,8,17,1.1192347343955695,2.2853882599799245,0.659777438222804,0.8459886846833856,0.4823146853974749,advanced_synthetic,0.963,2025-09-26T05:40:23.374580
SYN-0095,Ashwagandha_Root,high,2025-06-01,2025-06-01T00:00:00,98.0,1.993,1.731,2.259,2.609,2.513,31.7,80.4,6.11,831.3,3.17,19.7,198,170,164,177.3,11.11,1.26,1.203,28,62,46,15,19,70,12.114750269822164,7.794342332258974,19.88086687594563,12.007084424995032,17.055522622302874,advanced_synthetic,0.928,2025-09-26T05:40:23.374651
SYN-0096,Ashwagandha_Root,high,2025-08-04,2025-08-04T00:00:00,98.0,2.282,1.95,2.519,3.051,2.818,35.5,83.9,5.5,967.8,5.44,9.9,100,199,62,120.3,12.62,1.24,1.033,31,75,53,22,23,78,14.490901936292177,10.554920942916144,29.243588508900235,11.320888604096494,16.97498545689297,advanced_synthetic,1.056,2025-09-26T05:40:23.374718
SYN-0097,Ashwagandha_Root,low,2025-07-08,2025-07-08T00:00:00,87.6,1.42,1.214,1.585,1.921,1.811,36.6,65.9,5.66,867.5,2.01,13.9,92,189,142,141.0,7.95,1.27,1.153,18,47,32,11,17,50,10.611814867069697,5.864921892758802,16.8674158476132,7.619320859932699,9.514447350206556,advanced_synthetic,0.667,2025-09-26T05:40:23.374790
SYN-0098,Honey_Wild,high,2025-05-14,2025-05-14T00:00:00,98.0,0.419,0.278,0.34,0.602,0.671,22.8,67.3,8.14,671.4,4.86,14.5,213,149,82,148.0,2.31,1.6,1.489,78,9,15,8,6,16,1.0559541843304963,2.058457424598253,0.6301945216241169,0.8285929968803797,0.39083019137013014,advanced_synthetic,0.954,2025-09-26T05:40:23.374861
SYN-0099,Honey_Wild,high,2025-08-15,2025-08-15T00:00:00,98.0,0.426,0.282,0.337,0.625,0.687,35.2,89.9,7.41,778.1,4.48,16.2,189,151,90,143.3,2.36,1.61,1.285,87,12,19,14,7,21,1.2202164694154487,1.9490813522246173,0.5810903089470814,0.8123091906380198,0.5750588625488496,advanced_synthetic,1.045,2025-09-26T05:40:23.374930
SYN-0100,Ginger_Fresh,high,2025-04-03,2025-04-03T00:00:00,98.0,1.585,1.213,1.832,2.174,2.06,24.2,50.5,6.52,1088.4,4.32,16.8,160,85,140,128.3,8.86,1.3,0.919,35,27,93,42,19,30,2.1896091864084513,8.365148150050901,5.366024824960644,4.076342054331495,13.865472975644735,advanced_synthetic,1.052,2025-09-26T05:40:23.375043
SYN-0101,Tulsi_Premium,low,2025-03-10,2025-03-10T00:00:00,88.8,0.956,0.585,1.082,1.377,1.237,24.4,70.0,6.99,235.8,0.34,13.3,77,124,98,99.7,5.24,1.29,4.242,26,17,43,7,5,30,5.496227722792349,7.168790281770654,7.470578417009714,3.5399321137160267,2.715025693060638,advanced_synthetic,0.655,2025-09-26T05:40:23.375119
SYN-0102,Tulsi_Premium,high,2025-03-17,2025-03-17T00:00:00,98.0,1.289,0.804,1.491,1.974,1.745,30.5,57.0,7.37,636.6,2.27,21.9,55,165,72,97.3,7.3,1.35,1.571,32,22,66,16,11,48,8.576186552540415,7.393548364089204,13.207838594108956,4.417635029760981,5.094480972994255,advanced_synthetic,0.923,2025-09-26T05:40:23.375197
SYN-0103,Tulsi_Premium,high,2025-06-29,2025-06-29T00:00:00,98.0,1.306,0.72,1.464,1.997,1.759,33.1,80.7,6.09,1224.7,1.3,11.4,109,180,116,135.0,7.25,1.35,0.817,37,28,70,19,14,53,7.317554541128193,9.040314992124213,11.004036417712305,5.259603880818946,4.511269679968678,advanced_synthetic,0.933,2025-09-26T05:40:23.375272
SYN-0104,Honey_Wild,high,2025-07-27,2025-07-27T00:00:00,98.0,0.378,0.279,0.325,0.585,0.692,32.9,72.3,7.11,1207.7,2.98,10.9,218,168,91,159.0,2.26,1.83,0.828,85,13,19,13,12,18,1.2216515836073905,2.3361852078778527,0.5505742088166653,0.7169125644923922,0.4906405676236401,advanced_synthetic,1.027,2025-09-26T05:40:23.375344
SYN-0105,Tulsi_Premium,low,2025-08-25,2025-08-25T00:00:00,85.0,0.811,0.508,0.964,1.294,1.128,29.9,84.2,7.88,569.6,4.47,14.3,56,125,112,97.7,4.71,1.39,1.755,19,15,38,7,0,28,7.02027136483556,5.008457465200457,8.575807636563445,2.564433279430071,2.300729268231314,advanced_synthetic,0.608,2025-09-26T05:40:23.375414
SYN-0106,Turmeric_Organic,high,2025-03-09,2025-03-09T00:00:00,98.0,1.709,1.367,2.011,2.31,2.175,22.4,69.7,7.3,150.9,3.99,9.6,242,167,54,154.3,9.57,1.27,6.628,23,61,86,26,16,38,4.356552232951008,14.341121171395574,6.584985886491327,4.76083321628201,8.518512503670763,advanced_synthetic,1.035,2025-09-26T05:40:23.375514
SYN-0107,Ginger_Fresh,low,2025-06-02,2025-06-02T00:00:00,87.6,1.05,0.842,1.249,1.516,1.462,36.9,86.8,7.97,1042.3,0.97,23.9,107,159,152,139.3,6.12,1.39,0.959,18,13,61,24,7,19,1.695750510012812,4.121800594870674,3.0471278894054117,3.1225917439055095,10.662301841562071,advanced_synthetic,0.731,2025-09-26T05:40:23.375580
SYN-0108,Honey_Wild,high,2025-07-08,2025-07-08T00:00:00,98.0,0.406,0.32,0.386,0.543,0.647,28.9,79.2,6.75,628.5,3.45,9.1,224,174,88,162.0,2.3,1.6,1.591,85,14,21,14,11,20,1.099216830445372,2.7174847294637052,0.48594277767969574,0.8418329287590101,0.5547057808842698,advanced_synthetic,1.006,2025-09-26T05:40:23.375642
SYN-0109,Ashwagandha_Root,high,2025-07-06,2025-07-06T00:00:00,98.0,2.3,1.918,2.498,2.961,2.742,29.2,78.4,7.07,1109.3,4.04,22.4,98,167,122,129.0,12.42,1.19,0.901,25,68,49,15,18,74,16.229612347968448,10.281979856536203,26.255288654101115,12.256521934059437,17.67063440832998,advanced_synthetic,1.037,2025-09-26T05:40:23.375706
SYN-0110,Honey_Wild,high,2025-05-24,2025-05-24T00:00:00,98.0,0.433,0.294,0.284,0.565,0.688,28.2,58.6,6.66,651.4,3.48,10.1,195,189,116,166.7,2.26,1.59,1.535,87,15,19,14,9,19,1.3299696756020825,2.604771008019372,0.6744502915422376,0.6575280183765054,0.5302410014075102,advanced_synthetic,0.989,2025-09-26T05:40:23.375772
SYN-0111,Ginger_Fresh,medium,2025-07-10,2025-07-10T00:00:00,98.0,1.25,0.961,1.455,1.747,1.662,37.4,65.3,6.94,199.5,3.68,9.8,196,119,139,151.3,7.08,1.33,5.014,29,19,74,32,12,26,2.3473823908920974,6.323846333757917,3.2842365379693605,2.9433485924191456,11.089156929123023,advanced_synthetic,0.858,2025-09-26T05:40:23.375833
SYN-0112,Turmeric_Organic,high,2025-08-03,2025-08-03T00:00:00,98.0,1.63,1.283,1.815,2.205,2.028,28.5,88.0,5.14,380.3,4.08,21.9,253,176,73,167.3,8.96,1.24,2.63,26,63,86,27,23,40,2.4564459127548206,13.514386938763524,7.483767108095412,4.123374634262639,10.65942153305174,advanced_synthetic,0.966,2025-09-26T05:40:23.375899
SYN-0113,Ashwagandha_Root,high,2025-03-05,2025-03-05T00:00:00,98.0,2.056,1.751,2.297,2.727,2.565,29.2,68.1,7.1,833.5,1.65,27.7,100,173,134,135.7,11.4,1.25,1.2,26,63,44,15,17,69,16.04561103076953,10.33028171659367,25.850895271507685,13.529191388829753,17.93442061717802,advanced_synthetic,0.953,2025-09-26T05:40:23.375993
SYN-0114,Ginger_Fresh,high,2025-08-26,2025-08-26T00:00:00,98.0,1.469,1.127,1.706,1.97,1.926,31.1,76.0,6.19,1243.5,2.77,12.5,128,104,93,108.3,8.2,1.31,0.804,33,26,88,39,15,30,2.008519415468379,6.853674497925656,5.70007149070688,3.4983418339625296,16.045110506184972,advanced_synthetic,0.978,2025-09-26T05:40:23.376067
SYN-0115,Tulsi_Premium,medium,2025-04-17,2025-04-17T00:00:00,96.7,1.044,0.598,1.188,1.641,1.405,25.8,52.1,6.23,933.2,1.87,27.9,53,173,70,98.7,5.88,1.35,1.072,30,22,56,15,9,40,8.799107558928872,5.8332291753241545,11.26985175626343,4.037243061443394,3.177161708841126,advanced_synthetic,0.754,2025-09-26T05:40:23.376136
SYN-0116,Tulsi_Premium,high,2025-04-28,2025-04-28T00:00:00,98.0,1.441,0.866,1.648,2.262,2.013,24.6,59.9,7.87,1100.2,2.3,18.4,53,117,100,90.0,8.23,1.4,0.909,38,25,72,17,8,49,11.373098714815233,9.314181390939199,12.012001134004713,4.644054383912763,4.622832727456868,advanced_synthetic,1.038,2025-09-26T05:40:23.376207
SYN-0117,Ginger_Fresh,high,2025-05-28,2025-05-28T00:00:00,98.0,1.455,1.085,1.73,2.008,1.877,27.8,67.8,7.32,1306.8,3.0,17.9,185,192,124,167.0,8.15,1.29,0.765,31,19,88,37,11,26,2.5747696610298965,5.3955492532995715,4.4333607412650355,3.414311991291151,12.462810336957563,advanced_synthetic,0.987,2025-09-26T05:40:23.376274
SYN-0118,Turmeric_Organic,high,2025-03-15,2025-03-15T00:00:00,98.0,1.768,1.437,2.041,2.4,2.19,25.9,49.3,6.74,637.8,0.64,27.8,208,171,50,143.0,9.84,1.24,1.568,22,63,86,27,19,37,4.545046830321664,12.9823784449266,6.797173313301934,4.076664876605341,9.0993300644182,advanced_synthetic,1.051,2025-09-26T05:40:23.376346
SYN-0119,Turmeric_Organic,high,2025-03-05,2025-03-05T00:00:00,98.0,1.728,1.372,1.983,2.308,2.137,29.9,64.6,7.56,1247.3,2.42,18.6,211,190,57,152.7,9.53,1.24,0.802,23,57,82,24,16,37,4.3324734700566525,11.020581709266922,5.709141638365658,3.963453465162955,7.997281047768361,advanced_synthetic,1.028,2025-09-26T05:40:23.376409
SYN-0120,Honey_Wild,high,2025-06-19,2025-06-19T00:00:00,98.0,0.435,0.31,0.37,0.616,0.7,28.1,88.4,7.2,503.1,3.22,9.6,186,172,123,160.3,2.43,1.61,1.988,90,12,16,12,10,21,1.1034473308842712,2.3230985007809744,0.5254410203919637,0.8950100314058784,0.4856737159782193,advanced_synthetic,1.048,2025-09-26T05:40:23.376474
SYN-0121,Turmeric_Organic,medium,2025-04-24,2025-04-24T00:00:00,89.4,1.536,1.169,1.75,2.064,1.861,28.0,52.1,6.03,414.8,2.34,26.7,247,166,83,165.3,8.38,1.21,2.411,25,59,77,27,15,35,3.381595835264341,11.020651105409879,4.964224910143757,3.6832899917527935,8.0501038230617,advanced_synthetic,0.92,2025-09-26T05:40:23.376538
SYN-0122,Ashwagandha_Root,low,2025-04-27,2025-04-27T00:00:00,77.4,1.364,1.116,1.467,1.69,1.669,24.7,52.8,6.09,144.2,2.94,18.6,127,92,135,118.0,7.31,1.22,6.934,14,43,25,7,15,47,10.892766138081896,6.030473514786682,13.590405652015441,8.702922489528264,11.01552333328602,advanced_synthetic,0.614,2025-09-26T05:40:23.376599
SYN-0123,Ginger_Fresh,high,2025-05-28,2025-05-28T00:00:00,98.0,1.413,1.108,1.666,2.022,1.883,23.3,62.2,6.68,859.3,1.44,12.3,97,114,87,99.3,8.09,1.33,1.164,30,21,86,38,14,30,2.143907112190715,7.605021565007525,4.771914119300389,3.035497606118408,10.903348538636939,advanced_synthetic,0.961,2025-09-26T05:40:23.376664
SYN-0124,Ginger_Fresh,high,2025-06-27,2025-06-27T00:00:00,98.0,1.57,1.193,1.841,2.135,2.074,36.4,84.8,6.46,1018.6,1.7,27.0,196,171,130,165.7,8.81,1.32,0.982,34,25,97,43,14,30,2.6240322075572156,7.49666842285612,4.650889567091292,4.147031069125518,15.18584992236595,advanced_synthetic,1.067,2025-09-26T05:40:23.376724
SYN-0125,Ashwagandha_Root,high,2025-07-16,2025-07-16T00:00:00,98.0,2.12,1.796,2.348,2.73,2.627,36.4,71.7,6.25,634.0,1.34,8.6,157,102,131,130.0,11.62,1.24,1.577,28,67,45,19,19,72,12.7372201100793,5.6104636444478535,27.403724910138447,11.7279026404882,20.92696951226465,advanced_synthetic,0.97,2025-09-26T05:40:23.376788
SYN-0126,Ashwagandha_Root,low,2025-03-28,2025-03-28T00:00:00,82.1,1.57,1.371,1.752,2.035,1.917,22.6,47.1,8.1,569.1,3.16,15.4,178,92,109,126.3,8.64,1.22,1.757,11,43,27,7,7,47,11.720619368054408,6.76785264646279,20.59180515369504,10.630764380347836,14.477143345510042,advanced_synthetic,0.715,2025-09-26T05:40:23.376853
SYN-0127,Ginger_Fresh,low,2025-06-29,2025-06-29T00:00:00,89.9,0.907,0.699,1.144,1.283,1.229,29.3,75.6,5.99,915.1,1.3,8.8,194,195,61,150.0,5.26,1.36,1.093,22,15,60,27,10,18,1.534255341734022,4.26228355474507,2.779174599777378,2.7351093968596034,9.245149725613702,advanced_synthetic,0.635,2025-09-26T05:40:23.377025
SYN-0128,Honey_Wild,high,2025-03-26,2025-03-26T00:00:00,98.0,0.424,0.254,0.343,0.563,0.676,31.4,54.0,6.0,1018.4,2.41,21.3,224,145,124,164.3,2.26,1.6,0.982,86,16,20,15,14,25,0.8211034835521274,2.2764658252903716,0.6149241330168816,0.7940584040048946,0.44325543503319664,advanced_synthetic,0.97,2025-09-26T05:40:23.377094
SYN-0129,Turmeric_Organic,high,2025-04-27,2025-04-27T00:00:00,98.0,1.644,1.332,1.905,2.211,2.053,22.3,63.1,6.9,1021.1,5.19,8.5,242,168,100,170.0,9.14,1.25,0.979,20,59,80,26,17,35,3.325875910188838,11.702703519378161,7.182946769031464,3.9945614022371236,8.082025107392782,advanced_synthetic,0.994,2025-09-26T05:40:23.377286
SYN-0130,Ashwagandha_Root,high,2025-03-07,2025-03-07T00:00:00,98.0,2.046,1.709,2.261,2.633,2.532,28.2,46.6,7.15,1132.6,0.58,19.1,160,128,118,135.3,11.18,1.24,0.883,25,58,42,11,17,64,13.985045947778147,9.846781597852422,23.299392298721347,12.827225299233332,18.934579713404023,advanced_synthetic,0.934,2025-09-26T05:40:23.377356
SYN-0131,Turmeric_Organic,medium,2025-08-27,2025-08-27T00:00:00,98.0,1.369,1.054,1.543,1.767,1.658,32.2,74.1,5.32,1313.6,4.3,18.5,232,156,60,149.3,7.39,1.21,0.761,20,50,69,23,16,36,2.7623493443178666,10.962270980160886,5.127771119156061,3.9382982116833802,7.417232400852582,advanced_synthetic,0.796,2025-09-26T05:40:23.377454
SYN-0132,Tulsi_Premium,high,2025-05-21,2025-05-21T00:00:00,98.0,1.458,0.821,1.67,2.176,2.007,24.5,68.5,7.21,987.1,4.49,15.4,100,172,86,119.3,8.13,1.38,1.013,40,26,75,20,13,55,8.741106965804176,11.457129744090752,15.62568938233435,5.010929468061009,4.773581128431338,advanced_synthetic,1.024,2025-09-26T05:40:23.377613
SYN-0133,Honey_Wild,high,2025-04-28,2025-04-28T00:00:00,98.0,0.44,0.26,0.356,0.608,0.669,26.4,51.2,8.04,1176.4,1.96,24.5,185,156,101,147.3,2.33,1.52,0.85,80,9,15,8,5,15,1.2255060193314242,2.096560670596221,0.6541503348172241,0.9109752169394869,0.46163637458094914,advanced_synthetic,0.997,2025-09-26T05:40:23.377687
SYN-0134,Ashwagandha_Root,high,2025-03-07,2025-03-07T00:00:00,98.0,2.243,1.888,2.489,2.92,2.798,22.5,62.0,7.96,855.6,2.55,11.5,166,200,169,178.3,12.34,1.25,1.169,21,62,42,11,15,67,15.934654186936585,8.848670966302853,26.80609471981549,12.740258659695296,21.010014133120976,advanced_synthetic,1.028,2025-09-26T05:40:23.377860
SYN-0135,Ashwagandha_Root,medium,2025-06-15,2025-06-15T00:00:00,97.8,1.726,1.483,1.934,2.268,2.149,36.1,83.6,7.69,399.5,1.91,9.8,162,137,122,140.3,9.56,1.25,2.503,19,49,34,12,13,56,11.73147056596797,6.814164605268452,18.274785627801293,10.583028456608071,15.036404861059525,advanced_synthetic,0.805,2025-09-26T05:40:23.377960
SYN-0136,Ashwagandha_Root,high,2025-03-22,2025-03-22T00:00:00,98.0,2.295,1.976,2.583,2.927,2.804,23.9,46.7,6.85,1397.7,5.42,10.3,90,117,109,105.3,12.59,1.22,0.715,25,68,47,14,19,74,14.785540572449936,6.850781385771722,31.614659264474735,15.470873473032471,19.49639935112557,advanced_synthetic,1.049,2025-09-26T05:40:23.378056
SYN-0137,Ashwagandha_Root,high,2025-03-23,2025-03-23T00:00:00,98.0,2.236,1.859,2.404,2.9,2.733,30.0,46.6,5.92,1215.7,0.71,27.5,193,131,144,156.0,12.13,1.22,0.823,27,69,51,20,22,76,15.631986759936852,8.940110017172024,31.32466511555673,13.013733730585061,18.92749696710589,advanced_synthetic,1.021,2025-09-26T05:40:23.378128
SYN-0138,Tulsi_Premium,medium,2025-08-14,2025-08-14T00:00:00,95.4,1.24,0.753,1.386,1.883,1.675,32.8,65.2,5.39,917.3,2.89,27.3,91,168,107,122.0,6.94,1.35,1.09,38,29,71,18,17,52,10.681738589985295,7.954496496238186,9.753721325002806,5.05927573221242,3.7154745774386266,advanced_synthetic,0.894,2025-09-26T05:40:23.378211
SYN-0139,Turmeric_Organic,high,2025-05-17,2025-05-17T00:00:00,98.0,1.635,1.335,1.94,2.254,2.077,22.2,55.5,6.15,454.5,2.06,9.9,230,175,76,160.3,9.24,1.27,2.2,23,59,83,26,18,38,3.65649193662499,15.261994953023585,6.464831470621994,4.324411726399697,7.854477782813034,advanced_synthetic,0.999,2025-09-26T05:40:23.378280
SYN-0140,Turmeric_Organic,low,2025-04-26,2025-04-26T00:00:00,86.2,1.196,0.931,1.277,1.532,1.403,31.7,63.3,6.67,773.8,1.52,25.2,229,156,54,146.3,6.34,1.17,1.292,11,39,55,14,13,22,2.6991568516193634,9.122224066826458,4.691613251885837,3.1688204948493506,6.00656205597145,advanced_synthetic,0.681,2025-09-26T05:40:23.378350
