synthetic_id,base_herb,generation_method,timestamp,environmental_conditions,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,ph_value,tds_ppm,uv_intensity,moisture_percent,color_rgb,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,synthetic_quality_score,augmentation_params
SYN-0048,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-06-11T05:12:22.575210,"{'temperature': 29.4, 'humidity': 77.7, 'season': 'monsoon', 'processing_method': 'modern'}",2.520722510152122,2.138713382970177,2.8856908903789202,3.2499607941466184,3.0698482665277553,5.11,791.9,1.8,13.7,"[211, 185, 53]",16,78,34,24,17,72,11.436594825543981,16.37991331836232,22.0971554748475,23.359313675614864,10.63736935728427,95.6,"{'noise_factor': 0.060189906804776594, 'extraction_efficiency': 1.004509916746172, 'temperature_drift': 0.0031291010262451038}"
SYN-0049,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-01-07T05:12:22.575274,"{'temperature': 22.5, 'humidity': 49.2, 'season': 'winter', 'processing_method': 'traditional'}",1.400022117734771,1.257331902936376,1.804065338790881,2.0628761020570523,2.082340434052772,6.13,970.8,0.57,10.3,"[181, 216, 92]",41,25,76,29,14,30,2.656607263046583,6.969072850055699,5.102000279050747,3.371331209889756,13.853294023834527,98.0,"{'noise_factor': 0.04630820839298229, 'extraction_efficiency': 1.0214173344613653, 'temperature_drift': 0.07201830414512124}"
SYN-0050,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-04-02T05:12:22.575333,"{'temperature': 41.7, 'humidity': 39.6, 'season': 'summer', 'processing_method': 'traditional'}",2.118460160618169,1.8886458384422258,2.497695613308437,2.8468820829517796,2.686733873735598,6.01,668.3,3.18,10.8,"[77, 221, 192]",34,64,39,16,19,75,12.39071603523402,9.250270489198098,18.852410998242963,9.30851307975913,19.456610103068144,85.7,"{'noise_factor': 0.04259287944560591, 'extraction_efficiency': 0.9197384864668282, 'temperature_drift': 0.02446766225210275}"
SYN-0051,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-12-08T05:12:22.575388,"{'temperature': 23.5, 'humidity': 58.0, 'season': 'winter', 'processing_method': 'traditional'}",1.4918019490198544,1.2029146716371244,1.860231458030232,2.231352262465775,1.9180181763944901,5.77,860.4,2.5,23.9,"[231, 121, 235]",38,23,90,38,16,31,1.8617269743014322,5.5362667770718454,4.6573597269424925,2.451126646749018,11.09145616310563,98.0,"{'noise_factor': 0.06578316021139252, 'extraction_efficiency': 0.8042714582631033, 'temperature_drift': -0.03785683141274988}"
SYN-0052,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-10-10T05:12:22.575444,"{'temperature': 25.7, 'humidity': 91.9, 'season': 'monsoon', 'processing_method': 'modern'}",2.3566356639862747,2.0917598288954555,2.8547490508782762,3.205793160685998,2.9656886246682954,7.32,259.7,0.86,18.5,"[242, 135, 137]",14,82,34,23,21,71,8.716599865413075,13.829672311568071,16.221894382318514,15.974646281061807,9.026837980059806,76.9,"{'noise_factor': 0.046998253060666975, 'extraction_efficiency': 0.8565987061826095, 'temperature_drift': 0.04094018598556783}"
SYN-0053,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-12-15T05:12:22.575499,"{'temperature': 29.3, 'humidity': 87.6, 'season': 'monsoon', 'processing_method': 'organic'}",1.5354254750910254,1.0963749610360727,1.8536028443477734,2.01645939681894,2.0013494581337956,7.27,1097.9,0.57,24.5,"[69, 134, 199]",33,20,92,27,16,32,3.1168686442719973,7.542974938088724,6.224056145067022,4.099696344841598,12.591123104009005,86.0,"{'noise_factor': 0.07238266836091306, 'extraction_efficiency': 1.2026280488292986, 'temperature_drift': 0.04650394709336986}"
SYN-0054,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-02-06T05:12:22.575553,"{'temperature': 27.0, 'humidity': 83.9, 'season': 'monsoon', 'processing_method': 'traditional'}",1.5713915679325814,1.2575829568908932,1.8223434544569979,2.170759995743278,1.9550430137132369,5.64,654.9,1.65,23.5,"[86, 150, 58]",28,24,95,35,14,30,1.893605776463304,3.955850199415331,3.88852437959815,2.893549033482686,11.03366937762147,82.8,"{'noise_factor': 0.0372964334189408, 'extraction_efficiency': 0.7743246712859646, 'temperature_drift': 0.044579865758378655}"
SYN-0055,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-09-10T05:12:22.575609,"{'temperature': 24.0, 'humidity': 42.3, 'season': 'winter', 'processing_method': 'organic'}",1.3296265733500172,0.9419016957844879,1.4987001909434865,2.250936385295417,1.952314022189701,6.76,514.3,1.91,22.4,"[116, 122, 154]",45,38,58,21,18,41,6.791207075904209,8.830096555865442,9.732576660126748,5.351482890469109,3.41795025344536,98.0,"{'noise_factor': 0.02583343133287957, 'extraction_efficiency': 0.8058466238306202, 'temperature_drift': 0.02850529365359155}"
SYN-0056,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-12-14T05:12:22.575665,"{'temperature': 27.6, 'humidity': 88.7, 'season': 'monsoon', 'processing_method': 'modern'}",1.3446078360460323,0.9104273277342765,1.5453876116859824,2.132573280579691,1.8733838554201134,6.48,959.8,1.8,16.4,"[205, 165, 158]",41,32,64,19,17,48,6.865151760447218,10.047070895783259,9.622722210473938,4.245216370045998,4.067301982968331,75.5,"{'noise_factor': 0.027022700589055704, 'extraction_efficiency': 0.8274580061535188, 'temperature_drift': -0.01966273596677098}"
SYN-0057,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-03-25T05:12:22.575717,"{'temperature': 25.8, 'humidity': 55.6, 'season': 'spring', 'processing_method': 'traditional'}",2.4255851065834437,2.1208701527237928,2.8438840224159847,3.290065141142803,3.0049504243409877,5.89,335.7,0.6,15.6,"[125, 166, 116]",19,74,43,19,20,84,11.29339369763558,17.431154073364784,21.43967068409233,30.735638543114636,12.81642077380512,98.0,"{'noise_factor': 0.03421550806502437, 'extraction_efficiency': 1.2861353914317504, 'temperature_drift': 0.005540975704025412}"
SYN-0058,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-04-09T05:12:22.575777,"{'temperature': 17.7, 'humidity': 69.8, 'season': 'winter', 'processing_method': 'traditional'}",1.5376573286234243,1.1812685898145772,1.7768290191086302,2.0712014093556337,2.005503572278592,6.15,200.4,1.73,22.3,"[193, 58, 245]",37,26,89,32,16,24,2.835341586231269,9.675220525037547,6.845404110868176,5.087267817248251,14.609675848149738,98.0,"{'noise_factor': 0.024099516032514347, 'extraction_efficiency': 1.2035847052609547, 'temperature_drift': -0.006488247264246216}"
SYN-0059,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-08-12T05:12:22.575848,"{'temperature': 18.1, 'humidity': 42.1, 'season': 'winter', 'processing_method': 'organic'}",2.3349153135578717,2.0866103869451433,2.713635315887578,3.204268243379279,3.109312582226727,6.86,1120.1,1.47,15.6,"[136, 159, 54]",13,89,31,17,16,80,9.154424127175536,18.583480042063208,18.866159361415427,26.104564819566107,14.508067682658417,98.0,"{'noise_factor': 0.07600401186128207, 'extraction_efficiency': 1.2296748426058766, 'temperature_drift': 0.01619854547583244}"
SYN-0060,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-25T05:12:22.575949,"{'temperature': 17.2, 'humidity': 67.3, 'season': 'winter', 'processing_method': 'organic'}",2.195710391027455,1.9027921439126567,2.465837620821693,2.790506678808624,2.7387978574573006,7.11,511.9,3.04,19.4,"[197, 62, 125]",27,72,48,19,22,66,12.375431873657597,5.2720296703701,20.028868884935832,8.396607388105908,13.82590741899427,98.0,"{'noise_factor': 0.031173079851457793, 'extraction_efficiency': 0.7544245474286844, 'temperature_drift': 0.03530311607014213}"
SYN-0061,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-03-19T05:12:22.576060,"{'temperature': 35.8, 'humidity': 35.3, 'season': 'summer', 'processing_method': 'commercial'}",2.362180390718163,2.1604874626924726,2.810379817302926,3.175048123531189,3.038457770980266,6.75,886.4,2.59,21.3,"[56, 147, 74]",18,89,41,20,17,83,6.822960783475576,11.33994452299692,11.450568625916762,17.310186153390706,8.561265762201746,80.2,"{'noise_factor': 0.052949347050911935, 'extraction_efficiency': 0.7744642825341168, 'temperature_drift': 0.03805844926719165}"
SYN-0062,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-02-28T05:12:22.576127,"{'temperature': 35.8, 'humidity': 40.7, 'season': 'summer', 'processing_method': 'organic'}",2.492413138726191,2.045556267459885,2.7344300000507893,3.1580181555537803,2.988886102838151,6.1,1093.6,1.17,11.6,"[231, 238, 113]",14,79,29,21,23,91,11.060379213451291,18.025448287102304,18.030288135651368,20.058165668303438,10.901205865229976,89.1,"{'noise_factor': 0.07830804539909704, 'extraction_efficiency': 1.0412715788439075, 'temperature_drift': 0.018195227179424636}"
SYN-0063,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-04-15T05:12:22.576183,"{'temperature': 25.2, 'humidity': 68.7, 'season': 'spring', 'processing_method': 'modern'}",2.074081436478719,1.9907131881311741,2.4498066513273535,2.897288602371998,2.587729881810871,7.18,670.7,2.18,18.0,"[194, 144, 203]",31,63,41,23,23,68,13.63625290086462,7.9026359148625165,20.44875610887294,9.959417934206652,18.995858342162354,98.0,"{'noise_factor': 0.057834642685259036, 'extraction_efficiency': 0.981028847103947, 'temperature_drift': -0.033136353249538904}"
SYN-0064,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2024-10-05T05:12:22.576242,"{'temperature': 32.3, 'humidity': 51.1, 'season': 'summer', 'processing_method': 'organic'}",1.685915641043203,1.3986144844226371,1.9319437007999605,2.3701879150749554,2.0736468492554225,7.26,1058.5,1.14,13.5,"[150, 224, 162]",27,43,84,18,9,32,4.7702554957333865,11.882519200279486,8.58648292939958,4.553187264644174,11.19511992367075,98.0,"{'noise_factor': 0.0626616438125064, 'extraction_efficiency': 0.9660906443718413, 'temperature_drift': -0.0028929869107785374}"
SYN-0065,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-08-11T05:12:22.576299,"{'temperature': 34.7, 'humidity': 81.7, 'season': 'monsoon', 'processing_method': 'modern'}",2.3555026544227653,2.1478847062036226,2.836586168219335,3.223002092182413,2.9781035154894258,5.65,473.0,3.44,15.8,"[50, 136, 239]",14,89,34,24,13,77,11.329060270073503,16.776920012365533,17.433646528112728,19.812670680056357,9.761749688326773,77.1,"{'noise_factor': 0.04307402019236428, 'extraction_efficiency': 1.0170707372800563, 'temperature_drift': 0.011830225910723753}"
SYN-0066,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-07-08T05:12:22.576356,"{'temperature': 25.4, 'humidity': 59.1, 'season': 'spring', 'processing_method': 'modern'}",1.29795505673942,0.8195511124795058,1.5325482971743125,2.235764639182295,1.9431273895580736,5.7,469.2,0.97,12.6,"[161, 145, 116]",44,29,69,15,13,42,8.764729266731399,8.534107600851906,17.16473937079158,6.089149744498635,5.3715189518269195,98.0,"{'noise_factor': 0.062357127118599545, 'extraction_efficiency': 1.1598264935399794, 'temperature_drift': -0.017450544681314628}"
SYN-0067,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-03-19T05:12:22.576412,"{'temperature': 25.9, 'humidity': 54.6, 'season': 'spring', 'processing_method': 'traditional'}",2.4551508858339486,2.1451053233996005,2.8258457103438133,3.265654150743329,3.012946909869014,5.82,186.3,3.9,17.3,"[61, 227, 51]",20,79,44,27,20,76,9.238312829736032,13.931907537596944,14.508965320896293,24.63499193156205,12.317739275765407,98.0,"{'noise_factor': 0.047457999863929824, 'extraction_efficiency': 0.9742348300350034, 'temperature_drift': 0.003904033483083979}"
SYN-0068,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-06-15T05:12:22.576466,"{'temperature': 34.2, 'humidity': 61.1, 'season': 'summer', 'processing_method': 'commercial'}",1.530265141546739,1.2308314741556132,1.8664715652036294,2.065165900320654,1.885560135245788,6.55,1109.2,0.86,18.7,"[216, 101, 149]",33,26,80,28,11,24,1.9423378715671553,6.447270254067771,4.567196666045726,4.011350510056493,9.489545083351974,98.0,"{'noise_factor': 0.04936463766500443, 'extraction_efficiency': 0.9348462439012875, 'temperature_drift': -0.017217920362289158}"
SYN-0069,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-10-08T05:12:22.576521,"{'temperature': 35.9, 'humidity': 54.7, 'season': 'summer', 'processing_method': 'modern'}",2.4628559044738494,2.169619344198629,2.7250603538995457,3.189838901498572,2.980110585263237,7.48,617.2,2.72,23.6,"[72, 228, 112]",20,83,30,22,19,73,11.65755363517535,15.177424390650554,27.91363471222751,27.70289651613237,18.018735804075558,81.1,"{'noise_factor': 0.026359646708962087, 'extraction_efficiency': 1.2650068744151364, 'temperature_drift': -0.0014205085319251513}"
SYN-0070,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-05-05T05:12:22.576582,"{'temperature': 32.4, 'humidity': 90.5, 'season': 'monsoon', 'processing_method': 'commercial'}",2.2273289278681063,1.7901489515839288,2.5318947329852435,2.9501446127799453,2.7602544824305952,6.84,952.1,0.68,10.3,"[139, 117, 165]",28,58,50,16,20,74,18.34665048749952,11.368401195233007,27.61356582335835,13.542043844151952,21.214305002519435,73.4,"{'noise_factor': 0.06382086334521021, 'extraction_efficiency': 1.1321115384994211, 'temperature_drift': -0.021134238186323626}"
SYN-0071,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-12-26T05:12:22.576637,"{'temperature': 27.0, 'humidity': 50.1, 'season': 'winter', 'processing_method': 'organic'}",1.2775810635444262,1.0155529982654827,1.6398445033820674,2.2123848995055875,1.9557331365304997,6.35,374.4,3.91,21.7,"[124, 167, 78]",35,33,73,23,17,55,12.429450379208934,9.939407866848796,12.161288696666842,5.871191015440473,4.553376295630655,98.0,"{'noise_factor': 0.04594811489208252, 'extraction_efficiency': 1.126365253995492, 'temperature_drift': 0.011909304101070498}"
SYN-0072,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-05-14T05:12:22.576690,"{'temperature': 41.0, 'humidity': 50.8, 'season': 'summer', 'processing_method': 'commercial'}",2.1996654420313027,1.9390399182022726,2.5776784019684618,2.8825082311945347,2.599710044095911,7.27,484.1,1.51,15.0,"[223, 187, 245]",25,68,49,15,23,67,7.340944337463435,5.277643135771755,17.287547511067636,9.023183600827203,12.707815782507241,78.8,"{'noise_factor': 0.05782728911115814, 'extraction_efficiency': 0.7078639635676448, 'temperature_drift': 0.042068758497217765}"
SYN-0073,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-06-07T05:12:22.576747,"{'temperature': 21.5, 'humidity': 50.8, 'season': 'winter', 'processing_method': 'modern'}",1.5348528666315688,1.237424170927657,1.7858004661546305,2.096031166274633,1.9472387082499156,5.37,832.0,2.61,16.7,"[226, 155, 69]",28,28,88,24,10,27,2.000061242022708,5.500258068582132,2.994302737106962,2.7584740356741726,10.251358923513935,98.0,"{'noise_factor': 0.04011338731426009, 'extraction_efficiency': 0.7570306402286622, 'temperature_drift': 0.00048168559874982574}"
SYN-0074,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-07-21T05:12:22.576802,"{'temperature': 23.0, 'humidity': 63.1, 'season': 'winter', 'processing_method': 'modern'}",2.1089717887123056,1.871320164212359,2.526293374980962,2.9088014716113033,2.6349495862627883,5.67,342.0,1.27,18.6,"[124, 114, 182]",26,73,45,14,20,63,9.476858536950795,5.783069215875561,14.517265698471592,10.007089675442472,13.87399872441871,98.0,"{'noise_factor': 0.020855996142884678, 'extraction_efficiency': 0.8037400790592888, 'temperature_drift': -0.06534128278934107}"
SYN-0075,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-06-22T05:12:22.576858,"{'temperature': 30.9, 'humidity': 70.0, 'season': 'spring', 'processing_method': 'modern'}",1.5691922593848249,1.4623268988429972,1.8743332120500245,2.3062190682058787,2.2031148015226303,7.47,813.5,3.58,17.8,"[84, 85, 70]",21,55,83,19,10,31,4.567914037052245,20.955300409820513,7.611564053951995,7.228088418440835,12.17759235428689,98.0,"{'noise_factor': 0.06852702241560103, 'extraction_efficiency': 1.2486455523900521, 'temperature_drift': 0.013103796704397949}"
SYN-0076,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-09-04T05:12:22.576913,"{'temperature': 29.8, 'humidity': 74.5, 'season': 'monsoon', 'processing_method': 'traditional'}",1.2283182138944466,0.9632250090359827,1.5803272712977772,2.2144455751334933,1.9001380564254,6.83,397.5,1.87,13.1,"[106, 90, 174]",36,31,77,21,11,52,9.078984858714637,8.627934837288384,10.551761798833368,6.307074282033151,3.200828559821156,98.0,"{'noise_factor': 0.04420810312926554, 'extraction_efficiency': 0.8990537888773682, 'temperature_drift': 0.0036408321241713413}"
SYN-0077,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-11-16T05:12:22.576969,"{'temperature': 38.5, 'humidity': 65.0, 'season': 'summer', 'processing_method': 'commercial'}",2.0809643837386544,1.8858351364200703,2.3594291296905543,2.862246095998879,2.802866048449042,5.58,411.4,2.84,19.4,"[198, 175, 160]",24,69,39,17,20,70,9.917887685022027,7.968323241126591,16.464585848496974,9.174299593080226,15.647261144296456,77.8,"{'noise_factor': 0.06306074177195428, 'extraction_efficiency': 0.7477744237806077, 'temperature_drift': 0.00749346034887006}"
SYN-0078,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-09-08T05:12:22.577063,"{'temperature': 18.2, 'humidity': 65.2, 'season': 'winter', 'processing_method': 'commercial'}",1.417373784753281,1.1717497540098163,1.7018508453061967,2.1053721205610967,2.0211645412522428,7.95,308.7,1.48,14.7,"[124, 167, 195]",35,25,80,29,16,24,2.2672736305108088,8.160486464076518,4.589756667607213,4.843335186348708,13.545066524688613,98.0,"{'noise_factor': 0.06001651200315425, 'extraction_efficiency': 1.117024958985768, 'temperature_drift': -0.012899017384911738}"
SYN-0079,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-04-19T05:12:22.577498,"{'temperature': 28.6, 'humidity': 64.5, 'season': 'summer', 'processing_method': 'commercial'}",1.4896748627843264,1.2565177677092059,1.8282057707546318,2.0820134767050025,2.006665952800157,7.91,389.4,3.79,17.9,"[197, 147, 79]",40,21,89,31,18,31,2.488962043875209,7.485763735153289,5.3350672268598816,3.90893874051803,17.414481490657153,98.0,"{'noise_factor': 0.027763606072595134, 'extraction_efficiency': 1.0971344631707909, 'temperature_drift': -0.015249913327149638}"
SYN-0080,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-29T05:12:22.577582,"{'temperature': 21.5, 'humidity': 69.0, 'season': 'winter', 'processing_method': 'traditional'}",2.2481428573108526,1.9738143336512957,2.4438264343965543,2.9497777889654766,2.803535802864036,6.76,646.7,2.71,19.1,"[176, 187, 208]",22,79,42,14,17,75,19.68653041033065,12.507594314447992,25.07594334665986,15.81815143149482,20.359681209005903,98.0,"{'noise_factor': 0.05843672031677885, 'extraction_efficiency': 1.1966760411392, 'temperature_drift': -0.0007992637934027731}"
